,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
3179,0,38,11,41710,0.0,23,10.0,4,9,7,7,4,3,4.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.11784484953130571,0.4266771765552148,-0.49548561696888127,-1.0808660195484174,2.0690133068630687,-0.16465605871734387,0.9316033855643254,0.32522751910309133,1.4938670923934996,0.8065414765793013,1.6245446154992582,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
2741,0,30,16,25230,3.0,13,7.0,2,2,0,2,3,4,2.0,3.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.7581699611438873,1.1283651048847558,-0.8456504350254842,0.12240010700539844,-0.3296062208094163,-0.5505878789277279,-0.6201892226844657,-0.8177339465973219,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
371,0,52,4,29110,2.0,17,26.0,3,9,7,8,3,3,3.0,4.0,4.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.6508707682128936,-0.5556859231061426,-0.7632087181529345,-0.2786886018458735,0.6298415902595776,1.893646982404704,0.1557070814399298,0.32522751910309133,1.4938670923934996,1.086895217551534,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
3369,0,29,4,105020,3.0,13,11.0,4,3,1,2,3,2,4.0,4.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.8676718124782865,-0.5556859231061426,0.8497167271551191,0.12240010700539844,-0.3296062208094163,-0.036012118647215895,0.9316033855643254,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,-1.113343986979815
2523,0,30,10,41970,1.0,13,11.0,3,10,1,9,3,3,2.0,4.0,4.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.7581699611438873,0.2863395908893066,-0.4899611720238135,-0.6797773106971454,-0.3296062208094163,-0.036012118647215895,0.1557070814399298,0.48850772848886465,-0.3687152874355457,1.367248958523767,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,1.0778887624561249
4355,1,34,32,36920,1.0,6,5.0,5,5,3,0,2,2,3.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.3201625558062908,3.373766475539287,-0.5972628911491682,-0.6797773106971454,-2.008639890180156,-0.8078757590679838,1.707499689688721,-0.32789331844000197,0.2521455058408027,-1.1559347102263289,-1.5280370145785098,-1.1930428163631641,0.049909597077369375,-2.206227591658592,-2.208960361697785
3856,1,23,14,75250,1.0,5,3.0,2,3,0,2,3,1,3.0,1.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.5246829204846812,0.8476899335529394,0.2171677809448602,-0.6797773106971454,-2.2485018429474044,-1.0651636392082398,-0.6201892226844657,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-2.3547382944293056,0.049909597077369375,-2.206227591658592,-2.208960361697785
637,0,32,3,53260,4.0,14,7.0,2,4,0,3,3,4,4.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.5391662584750891,-0.6960235087720509,-0.25007277421683255,0.5234888158566704,-0.08974426804216784,-0.5505878789277279,-0.6201892226844657,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
1164,0,56,3,25870,4.0,12,19.0,2,2,2,2,3,3,4.0,4.0,4.0,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.08887817355049,-0.6960235087720509,-0.8320518013145481,0.5234888158566704,-0.5694681735766648,0.993139401913808,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
2850,0,41,9,168720,2.0,15,21.0,2,18,0,11,3,3,1.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.4463504035345031,0.1460020052233984,2.203205738696721,-0.2786886018458735,0.15011768472508064,1.250427282054064,-0.6201892226844657,1.794749403575051,-0.6791456840737199,1.9279564404682328,0.04825380046037423,-0.03134733829702275,-1.836759223476629,0.960985988256784,1.0778887624561249
1674,0,55,18,36970,3.0,13,23.0,1,3,1,2,3,3,4.0,4.0,4.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1.979376322216091,1.4090402762165721,-0.5962004978905013,0.12240010700539844,-0.3296062208094163,1.5077151621943201,-1.3960855268088614,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
2130,0,39,2,102520,8.0,13,7.0,3,2,2,2,3,3,4.0,2.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.22734670086570485,-0.836361094437959,0.7965970642217752,2.1278436512617582,-0.3296062208094163,-0.5505878789277279,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,1.0778887624561249
2176,0,31,20,180610,1.0,14,10.0,2,10,8,7,3,4,3.0,2.0,3.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,-0.6486681098094882,1.6897154475483886,2.4558428556077048,-0.6797773106971454,-0.08974426804216784,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,1.8042974890316739,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.049909597077369375,-1.1504897316868,-0.017727612261845094
1113,0,34,7,48760,2.0,21,14.0,3,11,5,8,4,3,4.0,1.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,-0.3201625558062908,-0.134673166108418,-0.34568816749685155,-0.2786886018458735,1.5892894013285717,0.3499197015631681,0.1557070814399298,0.651787937874638,0.8730062991171511,1.086895217551534,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-2.206227591658592,-0.017727612261845094
2471,0,29,14,31430,2.0,22,10.0,2,0,0,0,4,3,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,-0.8676718124782865,0.8476899335529394,-0.7139136709507913,-0.2786886018458735,1.82915135409582,-0.16465605871734387,-0.6201892226844657,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
3446,0,39,3,134020,7.0,11,18.0,1,7,1,7,3,4,4.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.22734670086570485,-0.6960235087720509,1.4659048171819082,1.7267549424104864,-0.8093301263439133,0.8644954618436801,-1.3960855268088614,-0.0013328996684553085,-0.3687152874355457,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,-0.017727612261845094
2538,0,38,22,65830,0.0,12,12.0,1,11,2,9,3,4,3.0,3.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11784484953130571,1.970390618880205,0.01701289101202046,-1.0808660195484174,-0.5694681735766648,0.0926318214229121,-1.3960855268088614,0.651787937874638,-0.058284890797371494,1.367248958523767,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
2772,0,35,5,94190,1.0,24,6.0,5,6,1,1,4,2,3.0,3.0,3.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,-0.2106607044718917,-0.4153483374402344,0.6196023473278734,-0.6797773106971454,2.308875259630317,-0.6792318189978559,1.707499689688721,-0.16461310905422863,-0.3687152874355457,-0.875580969254096,1.6245446154992582,-1.1930428163631641,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
3576,0,24,2,34070,0.0,12,6.0,4,5,1,2,3,3,4.0,4.0,1.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-1.4151810691502822,-0.836361094437959,-0.6578193068931802,-1.0808660195484174,-0.5694681735766648,-0.6792318189978559,0.9316033855643254,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-2.208960361697785
2999,0,36,4,47170,1.0,19,12.0,3,11,0,7,3,4,4.0,2.0,3.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.10115885313749257,-0.5556859231061426,-0.37947227312245824,-0.6797773106971454,1.1095654957940746,0.0926318214229121,0.1557070814399298,0.651787937874638,-0.6791456840737199,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,-0.017727612261845094
2575,0,37,8,133410,1.0,14,18.0,3,18,12,17,3,3,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.008342998196906572,0.005664419557490206,1.4529436194261725,-0.6797773106971454,-0.08974426804216784,0.8644954618436801,0.1557070814399298,1.794749403575051,3.0460190755843706,3.61007888630163,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-0.017727612261845094
200,0,34,10,23410,1.0,20,8.0,3,8,0,6,4,3,3.0,4.0,3.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.3201625558062908,0.2863395908893066,-0.8843215496409585,-0.6797773106971454,1.3494274485613231,-0.42194393885759984,0.1557070814399298,0.16194730971731802,-0.6791456840737199,0.5261877356070683,1.6245446154992582,-0.03134733829702275,0.049909597077369375,0.960985988256784,-0.017727612261845094
582,0,41,1,55610,0.0,11,10.0,2,9,1,7,3,4,4.0,4.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.4463504035345031,-0.9766986801038673,-0.20014029105948933,-1.0808660195484174,-0.8093301263439133,-0.16465605871734387,-0.6201892226844657,0.32522751910309133,-0.3687152874355457,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
961,0,40,6,35440,3.0,18,15.0,3,11,5,10,3,4,4.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0.33684855220010396,-0.2750107517743262,-0.6287097316057078,0.12240010700539844,0.8697035430268261,0.47856364163329607,0.1557070814399298,0.651787937874638,0.8730062991171511,1.647602699496,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
99,0,27,2,23670,2.6948303347756775,12,5.0,2,5,0,4,3,2,2.0,3.0,3.0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0866755151470848,-0.836361094437959,-0.8787971046958908,0.0,-0.5694681735766648,-0.8078757590679838,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
4135,1,36,1,54860,7.0,8,10.0,2,5,0,3,1,2,2.0,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.10115885313749257,-0.9766986801038673,-0.21607618993949249,1.7267549424104864,-1.5289159846456588,-0.16465605871734387,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,-3.104327829617394,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,-2.208960361697785
1376,0,50,8,47870,0.0,12,28.0,3,27,15,7,3,3,4.0,3.0,3.0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.4318670655440953,0.005664419557490206,-0.36459876750112197,-1.0808660195484174,-0.5694681735766648,2.15093486254496,0.1557070814399298,3.264271288047011,3.977310265498893,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
2808,0,28,19,23280,1.0,11,4.0,3,4,0,2,3,3,4.0,4.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.9771736638126857,1.5493778618824803,-0.8870837721134924,-0.6797773106971454,-0.8093301263439133,-0.9365196991381118,0.1557070814399298,-0.4911735278257753,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-1.113343986979815
4284,1,21,24,53370,1.0,4,2.0,2,2,2,2,3,1,2.0,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,-1.7436866231534796,2.2510657902120212,-0.24773550904776545,-0.6797773106971454,-2.4883637957146525,-1.1938075792783678,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-2.3547382944293056,-0.8934248131996299,-1.1504897316868,-2.208960361697785
2251,0,27,4,44000,9.0,17,6.0,3,2,2,2,3,3,1.0,4.0,4.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,-1.0866755151470848,-0.5556859231061426,-0.4468280057219383,2.5289323601130302,0.6298415902595776,-0.6792318189978559,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-1.836759223476629,0.960985988256784,1.0778887624561249
3988,1,28,23,32040,6.0,15,5.0,4,2,2,1,1,3,1.0,1.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,-0.9771736638126857,2.1107282045461133,-0.7009524731950554,1.3256662335592142,0.15011768472508064,-0.8078757590679838,0.9316033855643254,-0.8177339465973219,-0.058284890797371494,-0.875580969254096,-3.104327829617394,-0.03134733829702275,-1.836759223476629,-2.206227591658592,-1.113343986979815
3582,0,43,2,24080,1.0,21,25.0,3,25,4,12,3,3,3.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.6653541062033014,-0.836361094437959,-0.8700854799748223,-0.6797773106971454,1.5892894013285717,1.765003042334576,0.1557070814399298,2.9377108692754645,0.5625759024789769,2.2083101814404658,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,1.0778887624561249
2424,0,36,1,23050,1.0,17,8.0,3,8,1,7,3,3,2.0,4.0,3.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.10115885313749257,-0.9766986801038673,-0.89197078110336,-0.6797773106971454,0.6298415902595776,-0.42194393885759984,0.1557070814399298,0.16194730971731802,-0.3687152874355457,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-0.017727612261845094
2223,0,36,13,105960,7.0,15,18.0,3,4,0,2,3,3,1.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.10115885313749257,0.7073523478870313,0.8696897204180565,1.7267549424104864,0.15011768472508064,0.8644954618436801,0.1557070814399298,-0.4911735278257753,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,-0.017727612261845094
1380,0,46,3,67120,6.0,21,26.0,3,3,0,1,4,2,2.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.9938596602064987,-0.6960235087720509,0.0444226370856259,1.3256662335592142,1.5892894013285717,1.893646982404704,0.1557070814399298,-0.6544537372115486,-0.6791456840737199,-0.875580969254096,1.6245446154992582,-1.1930428163631641,-0.8934248131996299,0.960985988256784,1.0778887624561249
3511,0,36,20,170070,9.0,11,6.0,2,1,0,0,3,3,1.0,2.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.10115885313749257,1.6897154475483886,2.231890356680727,2.5289323601130302,-0.8093301263439133,-0.6792318189978559,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-1.1504897316868,1.0778887624561249
607,0,33,2,87930,6.0,17,8.0,2,5,1,2,3,2,4.0,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.42966440714069,-0.836361094437959,0.48659071134278037,1.3256662335592142,0.6298415902595776,-0.42194393885759984,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,-2.208960361697785
113,0,43,8,46170,1.0,11,25.0,2,25,3,9,3,4,4.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6653541062033014,0.005664419557490206,-0.40072013829579584,-0.6797773106971454,-0.8093301263439133,1.765003042334576,-0.6201892226844657,2.9377108692754645,0.2521455058408027,1.367248958523767,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
1369,0,38,2,49070,1.0,11,1.0,3,1,0,0,3,1,2.0,2.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.11784484953130571,-0.836361094437959,-0.3391013292931169,-0.6797773106971454,-0.8093301263439133,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-2.3547382944293056,-0.8934248131996299,-1.1504897316868,-0.017727612261845094
2950,0,40,21,194060,3.0,20,16.0,2,1,0,0,4,2,4.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.33684855220010396,1.8300530332142968,2.741626642189095,0.12240010700539844,1.3494274485613231,0.607207581703424,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,-1.1930428163631641,0.9932440073543686,0.960985988256784,1.0778887624561249
1757,0,54,7,29830,7.0,14,33.0,2,5,1,4,3,4,4.0,4.0,2.0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.869874470881692,-0.134673166108418,-0.7479102552281314,1.7267549424104864,-0.08974426804216784,2.7941545628955997,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-1.113343986979815
1018,0,27,4,44000,9.0,17,6.0,3,2,2,2,3,3,2.0,2.0,3.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,-1.0866755151470848,-0.5556859231061426,-0.4468280057219383,2.5289323601130302,0.6298415902595776,-0.6792318189978559,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-1.1504897316868,-0.017727612261845094
276,0,40,8,65670,1.0,13,8.0,3,8,3,7,3,4,3.0,3.0,2.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.33684855220010396,0.005664419557490206,0.013613232584286452,-0.6797773106971454,-0.3296062208094163,-0.42194393885759984,0.1557070814399298,0.16194730971731802,0.2521455058408027,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-1.113343986979815
3780,1,36,2,54820,1.0,16,18.0,3,17,15,14,1,1,3.0,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-0.10115885313749257,-0.836361094437959,-0.216926104546426,-0.6797773106971454,0.3899796374923291,0.8644954618436801,0.1557070814399298,1.6314691941892778,3.977310265498893,2.7690176633849313,-3.104327829617394,-2.3547382944293056,0.049909597077369375,-2.206227591658592,-2.208960361697785
2614,0,35,12,54060,0.0,12,6.0,2,5,4,3,3,4,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,-0.2106607044718917,0.567014762221123,-0.23307448207816253,-1.0808660195484174,-0.5694681735766648,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,0.5625759024789769,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
1909,0,32,6,44030,2.0,20,10.0,3,5,0,0,4,4,3.0,4.0,3.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.5391662584750891,-0.2750107517743262,-0.44619056976673815,-0.2786886018458735,1.3494274485613231,-0.16465605871734387,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
1681,0,33,7,46490,0.0,12,4.0,2,3,0,2,3,2,4.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.42966440714069,-0.134673166108418,-0.3939208214403278,-1.0808660195484174,-0.5694681735766648,-0.9365196991381118,-0.6201892226844657,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
2658,0,37,7,20860,4.0,14,17.0,3,3,1,0,3,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.008342998196906572,-0.134673166108418,-0.9385036058329692,0.5234888158566704,-0.08974426804216784,0.7358515217735521,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
3924,1,35,2,108830,3.0,11,8.0,3,1,0,1,3,2,2.0,2.0,2.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.2106607044718917,-0.836361094437959,0.9306710934655352,0.12240010700539844,-0.8093301263439133,-0.42194393885759984,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-0.875580969254096,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,-1.113343986979815
3807,1,19,2,98240,1.0,16,1.0,2,1,0,0,2,2,1.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-1.9626903258222779,-0.836361094437959,0.7056562012798905,-0.6797773106971454,0.3899796374923291,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-1.1930428163631641,-1.836759223476629,-1.1504897316868,-0.017727612261845094
