,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
4409,1,35,1,103587,2.2303927655577933,9,12.073534890020142,2,1,0,0,1,2,2.1544108516633096,4.0,2.0,,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
4410,1,37,29,137580,1.0,4,10.0,5,10,0,8,2,1,3.5106235510293295,1.5106235510293298,2.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
4411,1,26,18,26130,6.0,15,6.0,2,4,1,2,2,2,2.4296085921323636,2.5703914078676364,2.0,0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
4412,1,37,2,56470,6.0,11,7.0,2,0,0,0,2,3,2.518747702211259,3.2593738511056296,3.0,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
4413,1,29,6,28765,1.274055202026075,4,2.233248409117337,3,1,0,0,3,2,3.8629723989869627,2.0,1.1370276010130373,0,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
4414,1,36,12,67109,7.0,9,11.276776446947402,2,4,4,4,2,2,3.0,3.531889079007514,3.0,1,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4415,1,25,1,103858,1.4211356116096177,10,4.790220504486559,2,1,0,0,1,2,3.3682965825855735,4.0,2.0,,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
4416,1,24,26,27031,1.0,7,1.2967866820198506,2,1,0,0,2,1,1.0,3.406426635960299,3.0,,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,True,False,False
4417,1,26,18,105265,1.0,10,3.7068480507863435,0,3,0,2,2,2,1.5413696101572687,2.0827392203145374,1.4586303898427313,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,False
4418,1,50,22,34292,4.61908018532011,8,11.547700463300275,4,1,1,1,2,2,3.0,1.6547700463300274,1.690459907339945,,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False
4419,1,32,19,36106,2.171598148856339,10,6.272191669853527,1,2,0,1,2,2,2.828401851143661,3.4142009255718304,1.4142009255718304,,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True
4420,1,26,10,20053,3.1406890814986514,9,3.675861351873314,2,1,0,0,1,3,1.7324138648126686,2.0,2.267586135187331,,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False
4421,1,36,1,54855,6.289974893996276,7,10.946700141338297,2,6,1,4,2,1,3.881662482332713,1.8816624823327128,1.8816624823327128,1,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False
4422,1,21,4,104026,1.0,12,1.607476955438827,1,1,0,0,2,1,3.757009217824469,2.121495391087765,2.757009217824469,0,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
4423,1,30,11,24133,1.0,10,6.711753308386425,3,6,5,4,1,2,1.730721487025239,2.2692785129747612,1.3653607435126194,,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False
4424,1,21,10,75747,1.0,10,2.164287615155597,2,2,0,1,1,1,2.0,2.0,2.4178561924222013,0,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
4425,1,55,19,43190,4.0,6,12.0,3,9,7,3,1,1,1.2368300783518638,3.763169921648136,1.881584960824068,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
4426,1,30,1,62029,1.0,12,11.245373704278581,2,10,2,6,3,2,1.788105669559891,2.423788660880218,2.788105669559891,,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True
4427,1,25,30,82680,1.0,5,7.0,3,7,5,6,2,2,3.0,1.6220049894653605,1.3110024947326804,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4428,1,29,11,22131,5.1653446459124925,6,6.8346553540875075,4,5,1,3,3,2,3.666137858364997,2.333862141635003,2.8330689291824984,0,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4429,1,28,25,188275,2.756270517475658,12,6.731188447573025,3,2,1,2,2,2,1.0,2.243729482524342,2.756270517475658,,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False
4430,1,37,12,67045,7.0,10,9.873205592031953,2,3,3,3,3,2,4.0,2.0,1.8028023965851225,1,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4431,1,27,4,68395,1.3286523339218808,6,6.3426953321562385,3,4,2,3,3,2,1.6713476660781192,1.3356738330390596,1.3356738330390596,0,True,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,True,True,True,False,False
4432,1,34,26,36914,1.0,5,6.253047735994205,4,6,4,2,2,1,1.7518286415965232,3.2506095471988408,2.0,1,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False
4433,1,36,5,56544,6.571912203850601,10,8.143824407701201,2,0,0,0,1,2,1.0,1.8561755922987986,2.0,1,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
4434,1,31,8,65000,6.0,16,7.0,5,2,2,2,3,4,2.9862466719514016,3.0,1.027506656097197,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
4435,1,40,15,172429,4.414735826967471,12,14.193698422455405,1,3,1,1,2,2,1.585264173032529,2.0,2.170528346065058,,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,True,True,False
4436,1,29,35,28860,3.0,7,10.0,4,7,7,7,1,2,1.753865073836925,2.0,1.246134926163075,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4437,1,28,8,29760,1.0,7,1.0,3,1,0,0,2,2,2.7429368427530676,1.2570631572469324,1.0,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4438,1,33,1,68008,0.0,7,6.284086027847833,2,5,4,3,1,1,1.3210215069619582,1.0,1.6420430139239162,,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,True,True,False,False
4439,1,31,18,40660,3.0,19,4.0,2,2,2,2,2,3,3.4118647404174958,3.5881352595825042,2.4118647404174958,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
4440,1,34,23,86362,4.260783892237258,13,6.492810738508494,2,3,0,1,2,2,1.753594630745753,3.753594630745753,1.492810738508494,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False
4441,1,49,9,74447,3.9816643111365755,7,20.537658657864355,2,5,0,4,2,2,1.7963328622273151,2.796332862227315,1.0,,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
4442,1,49,8,21490,7.362239174099338,7,5.947969486621192,2,2,2,2,3,1,1.6724478348198675,3.0,2.0,,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False
4443,1,22,4,49685,1.0,7,3.186741020397155,3,3,0,1,2,1,2.546685255099289,2.546685255099289,1.546685255099289,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False
4444,1,33,11,40384,4.273771838141555,14,9.51967796528007,2,1,1,1,2,2,2.1508187745722966,2.7262281618584447,2.0,1,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,False,False
4445,1,34,2,108848,2.955717049054741,11,7.822868196218964,3,0,0,0,3,2,2.0,2.044282950945259,2.0221414754726297,,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False
4446,1,45,5,27428,4.780456755024035,16,13.286484453828113,1,7,0,6,3,2,1.0,3.054885811243991,1.0548858112439912,,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False
4447,1,21,12,53730,1.0,5,1.0,2,1,0,0,2,1,1.0,1.9101181863478303,1.69662727121739,0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4448,1,54,11,25590,0.5042962497681089,16,19.37540875672484,2,18,1,4,3,3,1.0,2.495703750231891,2.0,3,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False
4449,1,26,10,80950,1.0,8,1.0,3,1,0,0,2,3,1.0668727655916916,1.0,1.0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4450,1,28,9,29872,5.487235477993372,14,2.6827133042475144,3,1,1,1,2,2,2.0,1.878191130501657,1.5609044347491716,0,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
4451,1,28,22,52376,1.0,7,9.823920132433345,3,9,1,8,3,2,2.0,3.9804355702703718,2.9608711405407435,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
4452,1,30,10,191440,0.0,3,4.0,3,3,1,2,1,3,2.4631457282695446,2.4631457282695446,1.512284757243485,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
4453,1,33,7,61230,0.11428576999797946,10,8.085713840016165,2,7,3,6,1,2,3.0,1.228571539995959,2.1142857699979793,,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True
4454,1,30,17,55617,4.059203889837109,9,6.353606807214941,3,4,0,3,3,2,2.4703980550814455,2.7648009724592773,2.2351990275407227,,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False
4455,1,23,10,94621,1.0,8,4.568818199377276,5,4,0,1,1,2,2.3211022749221595,1.0,1.642204549844319,,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False
4456,1,34,19,19789,7.183893770444694,19,10.772986721305587,4,4,1,3,4,2,2.5459734426111735,1.2270132786944132,1.0,1,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False
4457,1,36,2,40009,5.902884057451362,5,16.51442028725681,2,1,0,0,3,3,3.902884057451362,2.951442028725681,1.0971159425486379,,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
4458,1,32,6,62064,1.0,13,11.094360934463236,2,10,2,6,3,2,2.0,1.7764893026510182,2.5529786053020365,1,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False
4459,1,34,20,20010,9.0,17,11.0,5,3,0,2,2,3,1.7773267955667063,1.6113366022166469,2.2226732044332937,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4460,1,19,10,159456,1.0,15,1.9988376834741137,2,1,1,0,3,1,2.857308902360841,2.142691097639159,2.857308902360841,0,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
4461,1,35,18,19040,1.0,18,10.0,4,10,7,7,2,2,2.3464928787090633,2.6732464393545317,1.0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
4462,1,38,19,26721,2.775642829522231,5,6.735047545392615,3,4,1,0,2,2,1.0,2.591880943174077,3.0,,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
4463,1,18,1,109612,1.0,10,0.11438023575822676,4,0,0,0,3,3,3.65685929272532,1.0,1.8856197642417731,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
4464,1,28,17,52239,1.0,7,2.997104147059356,3,2,1,1,1,3,2.778099539215627,3.221900460784373,1.4438009215687457,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
4465,1,34,12,137479,0.2853587250912758,13,4.997511075638931,3,4,0,2,3,3,3.0,1.0,2.0,1,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
4466,1,44,7,45580,1.0,10,6.0,2,6,0,2,1,1,2.881563454940757,3.0,2.763126909881514,2,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
4467,1,36,2,25738,3.14946784237363,14,10.0,2,9,4,7,1,3,1.0,3.0,1.7313165197032963,,True,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True
4468,1,39,1,57659,1.0,7,7.275478771484712,3,7,6,6,2,2,2.302724580946143,2.697275419053857,1.0,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False
4469,1,39,21,28295,0.24736170592816398,14,6.494723411856328,3,5,1,3,2,2,3.257914882215508,1.7420851177844918,2.247361705928164,,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
4470,1,34,9,40312,4.604834255098067,12,10.954281772091623,2,1,0,0,2,2,1.9301104966012887,2.395165744901933,2.0,1,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,False,False
4471,1,25,27,82462,1.0,8,6.245024092942156,3,6,4,5,3,1,2.7483413643140517,2.7483413643140517,1.8741706821570259,0,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
4472,1,35,2,23210,9.0,6,15.0,0,13,6,0,2,2,3.0,1.7965635248639087,1.6103094254082735,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
4473,1,28,27,188400,3.0,14,6.254772832000679,3,2,1,2,3,2,1.3821592480010179,1.8726135839996607,2.8726135839996605,,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False
4474,1,32,6,55620,2.142035120474046,10,8.714491219881488,3,7,0,5,3,1,1.7144912198814883,2.0,1.0,,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False
4475,1,35,4,56329,6.9368452064500135,19,7.9368452064500135,2,2,0,1,2,2,1.4684226032250067,2.0631547935499865,1.5315773967749933,1,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
4476,1,49,10,59707,3.021123590818676,11,7.978876409181324,1,2,0,0,2,2,1.489438204590662,2.489438204590662,1.489438204590662,,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,True
4477,1,32,9,27410,2.0764074539404804,10,2.0764074539404804,4,1,0,1,1,1,2.0,2.8205987576765867,2.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
4478,1,44,7,33501,6.61827462561607,17,12.358882092363842,2,3,2,2,1,2,3.5954313435959824,2.4045686564040176,2.0,,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
4479,1,29,15,41931,0.5156555737084914,11,3.4217221314575434,3,2,0,1,1,2,1.9686888525830173,1.5156555737084914,1.0,,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False
4480,1,44,13,43059,2.0,7,25.799484751109066,3,23,0,10,3,2,2.9732646334812087,3.0133676832593954,3.0133676832593954,,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
4481,1,37,17,86325,3.2292177093288172,15,7.180521527114122,2,4,0,0,2,3,1.409739236442939,3.0,1.409739236442939,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False
4482,1,32,22,36916,1.0,7,3.943322698851026,4,3,2,0,2,2,3.352225767049658,1.3522257670496578,1.3522257670496578,,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False
4483,1,40,10,59850,2.0,10,9.0,1,5,1,0,2,2,2.0155083306265924,3.0155083306265924,2.0155083306265924,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
4484,1,26,1,24260,1.0,13,1.0,3,1,0,0,3,2,2.2808819651862438,2.4382360696275125,1.2808819651862438,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
4485,1,29,4,17471,5.752261844263661,8,8.41591271857878,3,2,1,1,2,2,3.0,3.0,1.0,,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False
4486,1,35,20,54720,3.0,4,13.0,3,11,6,7,2,2,2.9580145710904118,1.0,1.0839708578191765,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
4487,1,36,1,54839,3.875560539487225,9,14.165919280683699,2,11,7,8,1,2,3.0414798201709248,2.5207399100854624,1.5207399100854624,1,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False
4488,1,18,1,23350,1.0,8,0.0,3,0,0,0,2,1,1.8182767067718435,1.363446586456313,2.0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
4489,1,50,20,173280,4.0,9,20.0,1,3,2,0,2,3,2.25691846036862,2.5138369207372397,1.0,2,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
4490,1,22,1,49681,1.0,9,1.608288464946606,3,1,0,0,2,2,1.8479278837633486,2.0,1.1520721162366514,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False
4491,1,50,1,159920,3.0,9,5.0,3,0,0,0,1,2,1.4544148173308522,4.0,1.0,2,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
4492,1,49,5,168005,6.908536712605708,10,11.963414685042283,2,5,0,0,3,2,3.0,3.0,2.0,,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False
4493,1,20,9,75903,1.0,10,1.9009571429411907,2,1,0,0,2,1,2.0,2.0,2.5495214285294048,0,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
4494,1,25,4,49733,0.5133682102249155,6,5.973263579550169,3,5,1,3,2,1,2.5133682102249155,2.026736420449831,2.0,0,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
4495,1,30,17,49598,1.0,8,9.902959785619752,3,9,5,6,3,2,2.01078224604225,1.0215644920844997,1.01078224604225,,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False
4496,1,27,20,135757,6.1476125122796095,13,6.073806256139805,3,2,1,1,2,2,1.7684515640349512,1.7684515640349512,1.0,,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
4497,1,30,10,68233,0.9425459396769053,11,1.229816241292379,2,1,0,0,1,2,1.0,1.0,1.0,,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False
4498,1,25,2,47682,2.0,8,6.214187775595566,2,2,2,0,1,2,2.9143248897617733,1.1285126653573396,1.0428375551191134,,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
4499,1,44,6,63220,4.0,6,10.0,2,3,1,2,2,2,1.4463868902631947,3.0,1.5536131097368053,2,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
4500,1,49,26,192630,8.369968390802407,13,17.01995083013708,2,9,1,6,2,2,2.1400070242661315,2.1400070242661315,1.9299964878669342,,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False
4501,1,30,6,132257,2.916938971654572,16,9.1046432003955,2,5,0,5,2,3,1.270765257086357,2.458469485827286,1.270765257086357,,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
4502,1,20,1,109520,1.0,11,0.39159106411998224,4,0,0,0,2,2,2.3915910641199822,3.6084089358800178,2.6084089358800178,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
4503,1,31,2,21680,0.0,10,2.0,2,1,0,0,1,1,2.413268526935193,1.2933657365324036,1.7066342634675964,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
4504,1,19,12,53338,1.0,17,0.7489607999360339,2,0,0,0,2,2,2.625519600031983,1.374480399968017,2.374480399968017,0,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
4505,1,28,20,52313,1.0,8,6.674662593717578,3,6,1,5,3,2,2.0,3.63051806596862,2.2610361319372396,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
4506,1,41,3,22859,0.045319278960894605,6,21.32021081558658,2,20,12,13,1,3,2.0,2.0,2.0,,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False
4507,1,35,12,67168,7.0,10,12.550385423292521,2,5,5,5,2,2,3.0,3.0,2.3001101209407206,1,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4508,1,39,12,66960,7.0,5,8.0,3,2,2,2,1,3,3.0,3.9292884022620593,2.8585768045241187,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4509,1,35,1,103584,2.241546925639102,10,12.173922330751918,2,1,0,0,1,2,1.0,1.758453074360898,2.137679611541347,,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
4510,1,32,9,29161,3.49410311866591,8,4.32547082488788,2,1,1,1,3,1,1.16863229377803,2.16863229377803,1.0,,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False
4511,1,34,9,137462,0.15767449525006594,14,4.103721466750462,3,3,0,1,3,2,1.3153489905001319,1.4730234857501978,1.3153489905001319,1,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
4512,1,25,34,28860,1.7464823127584677,11,4.359170407413105,4,3,2,2,1,2,2.3732411563792337,2.6267588436207663,2.6267588436207663,0,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
4513,1,30,17,197511,4.104033958811433,12,5.631988680396189,2,2,1,1,2,3,2.263977360792378,3.631988680396189,1.0,,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
4514,1,25,16,75114,0.09537160227305863,14,6.6185135909077655,2,5,0,3,1,1,1.0,2.0,1.1907432045461173,0,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True
4515,1,38,17,28080,1.0,5,7.274249934860064,3,7,6,6,1,2,3.792642838531447,3.0,2.0,,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False
4516,1,24,7,20070,1.0,7,1.0,2,1,0,0,1,3,2.0973153273234266,2.0,1.9513423363382867,0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
